BatchId;PDatTime;ProcessTime;AG2100;AG2100;AG2100;AG2100;DPRESS;DPRESS;DPRESS;DPRESS;F_PERM;P2500;P2500;P2500;P2500;P3000;P3000;P3000;P3000;P3000_T;PIR2600;PIR2700;PIRC2500;PIRC2500;PIRC2500;PIRC2500;QIR2000;QIR2100;TIR2100;TMP;WIR2700;WIRC2100;WIRC2100;WIRC2100;WIRC2100
;;Value;Value;Setpoint;Mode;Output;Value;Output;Mode;Setpoint;Value;Setpoint;Value;Output;Mode;Setpoint;Mode;Output;Value;Value;Value;Value;Output;Value;Setpoint;Mode;Value;Value;Value;Value;Value;Value;Output;Setpoint;Mode
;;hours;rpm;rpm;;%;bar;%;;bar;g/min;%;%;%;;%;;%;%;g;bar;bar;%;bar;bar;;x;ms/cm;°C;bar;g;g;%;g;

20250324 50E15 DN 570 UF2;3/24/2025 3:13:55 PM;0.167413888888889;200;200;1;20;1.135;0;0;-1;0;3;3;3;1;0;0;0;0;0;-0.163;-0.1775;0;0.777;1.9165;0;0;0;22.425;0.585;53.699284;99.7;0;146.7;0
20250324 50E15 DN 570 UF2;3/24/2025 3:14:00 PM;0.168805555555556;200;200;1;20;1.088;0;0;-1;0;3;3;3;1;0;0;0;0;0;-0.163;-0.1775;0;0.7435;1.9165;0;0;0;22.41;0.5615;53.699284;99.8;0;146.7;0
20250324 50E15 DN 570 UF2;3/24/2025 3:14:05 PM;0.170194444444444;200;200;1;20;1.131;0;0;-1;-0.29;3;3;3;1;0;0;0;0;0;-0.163;-0.1775;0;0.7795;1.9165;0;0;0;22.395;0.583;53.699284;99.8;0;146.7;0
20250324 50E15 DN 570 UF2;3/24/2025 3:14:10 PM;0.171586111111111;200;200;1;20;1.1505;0;0;-1;-0.29;3;3;3;1;0;0;0;0;0;-0.163;-0.1775;0;0.81;1.9165;0;0;0;22.395;0.5925;53.474287;99.8;0;146.7;0
20250324 50E15 DN 570 UF2;3/24/2025 3:14:15 PM;0.172977777777778;200;200;1;20;1.183;0;0;-1;-0.29;3;3;3;1;0;0;0;0;0;-0.1625;-0.1775;0;0.8275;1.9165;0;0;0;22.395;0.6095;53.774283;43.7;0;146.7;0
20250324 50E15 DN 570 UF2;3/24/2025 3:14:20 PM;0.174369444444444;200;200;1;20;1.1225;0;0;-1;-0.29;3;3;3;1;0;0;0;0;0;-0.163;-0.1775;0;0.7725;1.9165;0;0;0;22.365;0.5785;53.774283;130.8;0;146.7;0
20250324 50E15 DN 570 UF2;3/24/2025 3:14:25 PM;0.175758333333333;200;200;1;20;1.136;0;0;-1;0.29;3;3;3;1;0;0;0;0;0;-0.163;-0.1775;0;0.782;1.9165;0;0;0;22.35;0.585;53.699284;129.1;0;146.7;0
20250324 50E15 DN 570 UF2;3/24/2025 3:14:30 PM;0.177147222222222;200;200;1;20;1.179;0;0;-1;0.29;3;3;3;1;0;0;0;0;0;-0.163;-0.1775;0;0.8145;1.9165;0;0;0;22.335;0.607;53.699284;128.9;0;146.7;0
20250324 50E15 DN 570 UF2;3/24/2025 3:14:35 PM;0.178536111111111;200;200;1;20;1.1125;0;0;-1;0.29;3;3;3;1;0;0;0;0;0;-0.163;-0.1775;0;0.762;1.9165;0;0;0;22.35;0.5735;53.699284;129;0;146.7;0
20250324 50E15 DN 570 UF2;3/24/2025 3:14:40 PM;0.179930555555556;200;200;1;20;1.1525;0;0;-1;0.29;3;3;3;1;0;0;0;0;0;-0.163;-0.1775;0;0.7975;1.9165;0;0;0;22.335;0.594;53.624285;128.9;0;146.7;0
20250324 50E15 DN 570 UF2;3/24/2025 3:14:45 PM;0.181322222222222;200;200;1;20;1.1385;0;0;-1;-0.57;3;3;3;1;0;0;0;0;0;-0.163;-0.1775;0;0.801;1.9165;0;0;0;22.305;0.587;53.699284;128.8;0;146.7;0
20250324 50E15 DN 570 UF2;3/24/2025 3:14:50 PM;0.182713888888889;200;200;1;20;1.115;0;0;-1;-0.57;3;3;3;1;0;0;0;0;0;-0.1625;-0.1775;0;0.78;1.9165;0;0;0;22.275;0.575;53.699284;128.8;0;146.7;0
20250324 50E15 DN 570 UF2;3/24/2025 3:14:55 PM;0.184105555555556;200;200;1;20;1.14;0;0;-1;-0.57;3;3;3;1;0;0;0;0;0;-0.163;-0.1775;0;0.787;1.9165;0;0;0;22.275;0.5875;53.699284;128.9;0;146.7;0
20250324 50E15 DN 570 UF2;3/24/2025 3:15:00 PM;0.185497222222222;200;200;1;20;1.1355;0;0;-1;-0.57;3;3;3;1;0;0;0;0;0;-0.163;-0.1775;0;0.781;1.9165;0;0;0;22.26;0.585;53.699284;128.9;0;146.7;0
20250324 50E15 DN 570 UF2;3/24/2025 3:15:05 PM;0.186886111111111;200;200;1;20;1.2035;0;0;-1;0.29;3;3;3;1;0;0;0;0;0;-0.162;-0.1775;0;0.833;1.9165;0;0;0;22.26;0.62;53.474287;59.8;0;146.7;0
20250324 50E15 DN 570 UF2;3/24/2025 3:15:10 PM;0.188277777777778;200;200;1;20;1.123;0;0;-1;0.29;3;3;3;1;0;0;0;0;0;-0.163;-0.1775;0;0.783;1.9165;0;0;0;22.245;0.579;53.699284;128.4;0;146.7;0
20250324 50E15 DN 570 UF2;3/24/2025 3:15:15 PM;0.189666666666667;200;200;1;20;1.123;0;0;-1;0.29;3;3;3;1;0;0;0;0;0;-0.163;-0.1775;0;0.783;1.9165;0;0;0;22.245;0.579;53.699284;128.4;0;146.7;0
20250324 50E15 DN 570 UF2;3/24/2025 3:15:20 PM;0.191061111111111;200;200;1;20;1.1795;0;0;-1;0.29;3;3;3;1;0;0;0;0;0;-0.163;-0.1775;0;0.8205;1.9165;0;0;0;22.215;0.6075;53.624285;128.4;0;146.7;0
20250324 50E15 DN 570 UF2;3/24/2025 3:15:25 PM;0.19245;200;200;1;20;1.166;0;0;-1;0.29;3;3;3;1;0;0;0;0;0;-0.163;-0.1775;0;0.8095;1.9165;0;0;0;22.215;0.6005;53.624285;128.3;0;146.7;0
20250324 50E15 DN 570 UF2;3/24/2025 3:15:28 PM;0.193397222222222;200;200;1;20;1.166;0;0;-1;0.29;3;3;3;1;0;0;0;0;0;-0.163;-0.1775;0;0.8095;1.9165;0;0;0;22.215;0.6005;53.624285;128.3;0;146.7;0
